org_id,name
o1073,Bamalli Polytechnic
o1074,Banaras Hindu University
o1075,Banasthali University
o1076,Banasthali Vidyapith
o1077,Banco Santander
o1078,Banco de Crédito e Inversiones
o1079,Bancolombia
o1080,Bandung Institute of Technology
o1081,Bandırma On Yedinci Eylül University
o1082,Bangabandhu Sheikh Mujibur Rahman Digital University
o1083,Bangabasi Morning College
o1084,Bangkok Christian International School
o1085,Bangladesh Army University of Science and Technology
o1086,Bangladesh Atomic Energy Commission
o1087,Bangladesh Atomic Energy Regulatory Authority
o1088,Bangladesh Computer Council
o1089,Bangladesh Garment Manufacturers and Exporters Association University of Fashion Technology
o1090,Bangladesh Language and Linguistics Machine
o1091,Bangladesh University of Business and Technology
o1092,Bangor University
o1093,Bank Rakyat Indonesia Persero Tbk
o1094,Bank of Canada
o1095,Bank of China
o1096,Bank of Communications
o1097,Bank of England
o1098,Bank of Italy
o1099,Bank of Japan
o1100,Bank of Montreal
o1101,Banking Academy of Vietnam
o1102,Banner Alzheimer's Institute
o1103,Banswer.ai
o1104,Baoji University of Arts and Science
o1105,Baozun Inc.
o1106,Bar-Ilan University
o1107,Barcelona Institute for Global Health
o1108,Barcelona Institute for International Studies
o1109,Barcelona Institute of Science and Technology
o1110,Barcelona School of Economics
o1111,Barcelona Supercomputing Center
o1112,Barcelona Supercomputing Center (BSC)
o1113,Bardeen Inc.
o1114,Bariloche Atomic Centre
o1115,Barkatullah University
o1116,Barnard College
o1117,Barnet General Hospital
o1118,Barrington High School
o1119,Barrow Neurological Institute
o1120,Baruch College
o1121,Basement AI
o1122,Bashpole Software Inc.
o1123,Basis Independent
o1124,Basis Technologies
o1125,Basis Technology
o1126,Basque Center for Applied Mathematics
o1127,Basque Center for Language Technologies
o1128,"Basque Center on Cognition, Brain and Language"
o1129,Basque Research and Technology Alliance
o1130,Basque Summer University
o1131,Bat Camp
o1132,Battelle Memorial Institute
o1133,Battelle National Ecological Observatory Network
o1134,Bauhaus Institute for Infrastructure Solutions
o1135,Bauhaus University Weimar
o1136,Bauman Moscow State Technical University
o1137,Bavarian Academy of Sciences
o1138,Bavarian State Library
o1139,Bayan Inc.
o1140,Baycrest
o1141,Bayer AG
o1142,Bayer Pharmaceuticals
o1143,Bayerischer Rundfunk
o1144,Bayero University
o1145,Bayesian Attention Belief Networks
o1146,Bayesian Differential Privacy
o1147,Baylor College of Medicine
o1148,Baylor University
o1149,Beaconfire Solutions Inc.
o1150,BeamTree
o1151,Bear Brown Company
o1152,Bebaak Collective
o1153,Becarelink
o1154,Beckman Institute
o1155,Beckman Institute for Advanced Science and Technology
o1156,Becode asbl
o1157,Bedford Health Care System
o1158,Bedford VA Medical Center
o1159,Bedford Veterans Affairs Medical Center (VAMC)
o1160,Bedi Cloud
o1161,Bedrock AI
o1162,Beer Yaakov Mental Health Center
o1163,Begum Nusrat Bhutto Women University
o1164,Begum Rokeya University
o1165,Behavioral Signal Technologies
o1166,Behavision
o1167,Behavox
o1168,Behavox Limited
o1169,Beihang University
o1170,Beihang University (BUAA)
o1171,Beihang University (Beijing University of Aeronautics and Astronautics)
o1172,Beijing 101 Education Group
o1173,Beijing Academy of Agriculture and Forestry Sciences
o1174,Beijing Academy of Artificial Intelligence
o1175,Beijing Academy of Blockchain and Edge Computing
o1176,Beijing Academy of Science
o1177,Beijing Academy of Science and Technology
o1178,Beijing Advanced Academy of Management and Technology University
o1179,Beijing Advanced Innovation Center for Big Data and Brain Computing
o1180,Beijing Advanced Innovation Center for Future Blockchain and Privacy Computing
o1181,Beijing Advanced Innovation Center for Integrated Circuits
o1182,Beijing Advanced Innovation Center for Language Resources
o1183,Beijing Aishell Technology Co. Ltd.
o1184,Beijing Anding Hospital
o1185,Beijing Anzhen Hospital
o1186,Beijing Caizhi Technology Co. Ltd.
o1187,Beijing Damo Technology Co. Ltd.
o1188,"Beijing Doers Education Consulting Co., Ltd."
o1189,Beijing Dublin International College
o1190,Beijing Electronic Digital Institute
o1191,Beijing Electronic Science and Technology Institute
o1192,Beijing Engineering Research Center
o1193,Beijing Engineering Research Center for Cyberspace Data Analysis and Applications
o1194,Beijing Fanyu Technology Co. Ltd
o1195,Beijing Film Academy
o1196,Beijing Foreign Studies University
o1197,Beijing Forestry University
o1198,Beijing Friendship Hospital
o1199,Beijing Future Brain Education Technology Co. Ltd.
o1200,Beijing Hospital of Traditional Chinese Medicine
o1201,Beijing Huagui Technology
o1202,Beijing Huairou Laboratory
o1203,Beijing Huilongguan Hospital
o1204,Beijing Information Science and Technology University
o1205,Beijing Innovation Center
o1206,Beijing Institute for Brain Research
o1207,Beijing Institute for General Artificial Intelligence
o1208,Beijing Institute for Genomics and Artificial Intelligence
o1209,Beijing Institute of Aerospace Measurement and Testing Technology
o1210,Beijing Institute of Al Safety and Governance
o1211,Beijing Institute of Artificial Intelligence and Governance
o1212,Beijing Institute of Big Data Research
o1213,Beijing Institute of Biotechnology
o1214,Beijing Institute of Computer Technology and Application
o1215,Beijing Institute of Control Engineering
o1216,Beijing Institute of Education
o1217,Beijing Institute of Electronic System Engineering
o1218,Beijing Institute of General Artificial Intelligence
o1219,Beijing Institute of Health Administration and Medical Information
o1220,Beijing Institute of Mathematical Sciences and Applications
o1221,Beijing Institute of Microbiology and Epidemiology
o1222,Beijing Institute of Ophthalmology
o1223,Beijing Institute of Petrochemical Technology
o1224,Beijing Institute of Technology
o1225,Beijing International Studies University
o1226,Beijing Intokentech Co. Ltd.
o1227,Beijing Jiaotong University
o1228,Beijing Kedong Electric Control System Co. Ltd.
o1229,Beijing Key Laboratory
o1230,Beijing Key Laboratory of AI Safety and Superalignment
o1231,Beijing Key Laboratory of Big Data Management and Analysis Methods
o1232,Beijing Key Laboratory of Digital Media
o1233,Beijing Key Laboratory of Knowledge Engineering for Materials Science
o1234,Beijing Key Laboratory of Network System and Network Culture
o1235,Beijing Key Laboratory of Safe AI and Superalignment
o1236,Beijing Key Laboratory of Traffic Data Analysis and Mining
o1237,Beijing Laiye Network Technology Co. Ltd
o1238,Beijing Language and Culture University
o1239,"Beijing Lemon Flower Technology Co., Ltd."
o1240,"Beijing Medicinovo Technology Co., Ltd."
o1241,"Beijing Meiyilab Co., Ltd."
o1242,"Beijing MoreHealth Technology Group Co., Ltd."
o1243,Beijing National Research Center for Information Science and Technology
o1244,Beijing Normal University
o1245,Beijing Onexone Tech Co. Ltd
o1246,Beijing Polytechnic University
o1247,Beijing Powerlaw Intelligent Technology Co. Ltd.
o1248,Beijing Rigour Technology Co. Ltd.
o1249,Beijing Rongchuang Geotechnical Engineering Co. Ltd.
o1250,Beijing Rongda Technology Co. Ltd.
o1251,"Beijing Rongda Technology Co., Ltd."
o1252,Beijing Science and Technology Co. Ltd.
o1253,"Beijing Science and Technology Co., Ltd."
o1254,Beijing Shell Shell Technology Co. Ltd.
o1255,"Beijing Sinovoice Technology Co., Ltd."
o1256,Beijing Suicide Research and Prevention Center
o1257,Beijing Supercomputing Center
o1258,Beijing Technology and Business University
o1259,"Beijing Thunisoft Yuandian Information Service Co., Ltd."
o1260,Beijing Tongren Hospital
o1261,Beijing Ultrapower Software Co. Ltd.
o1262,"Beijing Ultrapower Software Co., Ltd."
o1263,Beijing Union University
o1264,Beijing Unisound Information Technology Co. Ltd
o1265,"Beijing Unisound Information Technology Co., Ltd."
o1266,Beijing University of Aeronautics and Astronautics
o1267,Beijing University of Chemical Technology
o1268,Beijing University of Chinese Medicine
o1269,Beijing University of Civil Engineering and Architecture
o1270,Beijing University of Finance and Economics
o1271,Beijing University of Posts and Telecommunications
o1272,Beijing University of Technology
o1273,Beijing Value Simplex Technology Co. Ltd
o1274,"Beijing Value Simplex Technology Co., Ltd."
o1275,Beijing Wenge Technology Co. Ltd
o1276,"Beijing Wenge Technology Co., Ltd."
o1277,Beijing Wispirit Technology
o1278,Beijing Xiaotangshan Hospital
o1279,Beijing Xicheng Educational Research Institute
o1280,Beijing Youan Hospital
o1281,Beijing Yuandian Technology
o1282,Beijing Yuxin Technology Company
o1283,Beike
o1284,Beike Inc.
o1285,"Beiqi Foton Motor Co., Ltd."
o1286,Bell Canada
o1287,Bell Labs
o1288,Bellarmine College Preparatory
o1289,Bellevue College
o1290,Ben-Gurion University
o1291,Benazir Bhutto Shaheed University
o1292,BenchCouncil
o1293,Benchmark Council
o1294,Benemérita Universidad Autónoma de Puebla
o1295,BenevolentAI
o1296,Bengali.AI
o1297,Bengbu Medical College
o1298,Benha University
o1299,Beni-Suef University
o1300,Bennett University
o1301,Bentley University
o1302,Berea College
o1303,Bergische Universität Wuppertal
o1304,Bering Lab
o1305,Berlin Big Data Center
o1306,Berlin Institute for the Foundations of Learning and Data
o1307,Berlin Institute of Health
o1308,Berlin Institute of Technology
o1309,Berlin Movement Diagnostics
o1310,Berlin University of Applied Sciences
o1311,Berlin University of Applied Sciences (HTW Berlin)
o1312,Berlin University of Technology
o1313,Berlin-Brandenburg Academy of Sciences and Humanities
o1314,Berliner Hochschule für Technik
o1315,Bern University of the Arts
o1316,Bernoulli Institute
o1317,Bernstein Center for Computational Neuroscience
o1318,BerriAI
o1319,Bertix AI
o1320,Bespoke Labs
o1321,Best Effort LLM Serving
o1322,Best Path Research
o1323,Best Path Research Inc.
o1324,Bestpay
o1325,Beta Klinik GmbH
o1326,Beth Israel Deaconess Medical Center
o1327,Beth Israel Lahey Health
o1328,Betten Resch
o1329,BetterUp
o1330,Beuth University of Applied Sciences
o1331,Beuth University of Applied Sciences Berlin
o1332,Beyond 100 Languages
o1333,Bhaasha Sàrl
o1334,Bhabha Atomic Research Centre
o1335,BharatGen
o1336,BharatGen Consortium
o1337,Bharathidasan University
o1338,Bharati Vidyapeeth
o1339,Bhim Rao Ambedkar University
o1340,Bibliothèque nationale de France
o1341,Bicol University
o1342,Bielefeld University
o1343,Bielefeld University of Applied Sciences and Arts
o1344,Biendata
o1345,Big Data Institute
o1346,Big Data Lab
o1347,Big Picture GmbH
o1348,Big Science
o1349,BigChem GmbH
o1350,BigCode Project
o1351,BigScience
o1352,BigWave AI
o1353,Bilibili Inc.
o1354,Bilkent University
o1355,Bill & Melinda Gates Foundation
o1356,Bina Nusantara University
o1357,Binance
o1358,Binary Technologies
o1359,Binghamton University
o1360,Binjiang Institute of Artificial Intelligence
o1361,BioBERT
o1362,BioRAMP
o1363,BioRxiv
o1364,Biocloo Inc
o1365,Bioinformatics Center
o1366,Bioinformatics Institute
o1367,Biomap
o1368,Biometric Research Laboratory
o1369,Birch AI
o1370,Birjand University of Technology
o1371,"Birkbeck, University of London"
o1372,Birla Institute of Technology
o1373,Birla Institute of Technology and Science
o1374,"Birla Institute of Technology and Science, Pilani"
o1375,"Birla Institute of Technology, Mesra"
o1376,Birla Vishvakarma Mahavidyalaya
o1377,Birmingham City University
o1378,Birmingham College
o1379,Birmingham Women's and Children's NHS Foundation Trust
o1380,Birzeit University
o1381,BitEnergy AI Inc.
o1382,Bitdefender
o1383,Bkanari AI
o1384,Black Dog Institute
o1385,Black Hills State University
o1386,BlackRock
o1387,Blackbird.AI
o1388,Blanquerna University
o1389,Blavatnik Family Women's Health Research Institute
o1390,Blavatnik School of Government
o1391,Bleeds Institute
o1392,Blekinge Institute of Technology
o1393,Blendle
o1394,Bloom Social Analytics
o1395,Bloomberg L.P.
o1396,Bloomberg LP
o1397,Bloomsbury AI
o1398,Bloorview Research Institute
o1399,Blue Dot Change
o1400,Blue Prism
o1401,Blueqat Inc.
o1402,Blueshift
o1403,Blum Co. Ltd.
o1404,Bluorion
o1405,Bocconi University
o1406,Boehringer Ingelheim
o1407,Boeing Korea
o1408,Boise State University
o1409,Bombay Hospital
o1410,Bonab University
o1411,Bond University
o1412,Booking.com
o1413,Booz Allen Hamilton
o1414,Bordeaux INP
o1415,Bordeaux School of Economics
o1416,BorderCloud
o1417,Borealis AI
o1418,Borough of Manhattan Community College
o1419,Bosch
o1420,Bose Corporation
o1421,Boson AI
o1422,Boston Children's Hospital
o1423,Boston College
o1424,Boston Consulting Group
o1425,Boston Fusion Corp.
o1426,Boston Healthcare System
o1427,Boston Medical Center
o1428,Boston University
o1429,Botou Hospital
o1430,Botswana International University of Science and Technology
o1431,Boulder Learning Inc.
o1432,Bournemouth University
o1433,Bowers College
o1434,Bowling Green State University
o1435,Bowring and Lady Curzon Hospitals
o1436,Boğaziçi University
o1437,Bracts Vishwakarma Institute of Information Technology
o1438,Brain Electrophysiology Laboratory
o1439,Brain Humanities Lab
o1440,Brain Language Research Institute
o1441,Brain Research Institute
o1442,Brain Technologies Inc.
o1443,BrainPad Inc.
o1444,Brainformers
o1445,Brainnetome Center
o1446,Brains Technology Inc.
o1447,Brainwavebank Ltd.
o1448,Brand24
o1449,Brandeis University
o1450,Brandenburg University of Technology
o1451,Brands Consumers Research Institute
o1452,Brane Enterprises
o1453,Brask AI
o1454,Brasília University
o1455,Braude College of Engineering
o1456,Brave Software
o1457,Brawijaya University
o1458,Brazilian National Council for Scientific and Technological Development
o1459,Brazilian National Council for Scientific and Technological Development (CNPq)
o1460,Brazilian Network Information Center
o1461,Brazilian Supreme Federal Court
o1462,Bremen University
o1463,Bremer Institut für Produktion und Logistik GmbH
o1464,Brest Business School
o1465,Brianza
o1466,Bridgetree
o1467,Brigham Young University
o1468,Brigham and Women's Hospital
o1469,Bright Network
o1470,Bright Network Ltd.
o1471,Brilliance Technology Co. Ltd.
o1472,"Brilliance Technology Co., Ltd."
o1473,Bristol-Myers Squibb
o1474,British Broadcasting Corporation (BBC)
o1475,British Columbia Cancer Agency
o1476,British Columbia Centre for Disease Control
o1477,British Geological Survey
o1478,British Library
o1479,Brno University
o1480,Broad Institute
o1481,Broadcom Inc.
o1482,Brock University
o1483,Brooke Army Medical Center
o1484,Brookfoot Mills
o1485,Brookhaven National Laboratory
o1486,Brooklyn Health
o1487,Brown University
o1488,Brunel University London
o1489,Bruno Kessler Foundation
o1490,Brussels School of Governance
o1491,Bryn Mawr College
o1492,Bucerius Law School
o1493,Bucharest University of Economic Studies
o1494,Bucknell University
o1495,Bud Ecosystem Inc
o1496,Bud Studio
o1497,Budapest University of Technology and Economics
o1498,Bugcrowd
o1499,Bukalapak
o1500,Bulgarian Academy of Science
o1501,Bulgarian Academy of Sciences
o1502,Bulgarian Language Treebank
o1503,Bulil Technologies
o1504,Bundesdruckerei Gruppe GmbH
o1505,Bundeswehr University Munich
o1506,Burnaby South Secondary School
o1507,Bushehr University of Medical Sciences
o1508,Business Intelligence Partners
o1509,Businessolver
o1510,Busitema University
o1511,Buymie
o1512,Buzzni
o1513,Byers Eye Institute
o1514,Byram Hills High School
o1515,Byrd Glacier
o1516,ByteDance
o1517,ByteDance Inc.
o1518,ByteDance Ltd.
o1519,Bywater Institute
o1520,C2FO
o1521,C3 AI
o1522,C3RI Research Institute
o1523,CAD IT Consultants
o1524,CAISA Lab
o1525,CAiDAS
o1526,CDK Global
o1527,CEA
o1528,CEA NeuroSpin
o1529,CENIA
o1530,CERIST
o1531,CERMES3
o1532,CERTH
o1533,CESI
o1534,CETINIA
o1535,CGI Inc.
o1536,CHRISTUS Health
o1537,CHU Sainte-Justine
o1538,CHU Sainte-Justine Hospital
o1539,CIBER in Mental Health (CIBERSAM)
o1540,CIBERER
o1541,CIBERESP (Center for Research in Occupational and Environmental Health)
o1542,CINES
o1543,CIRAD
o1544,CIRDAN
o1545,CISPA Helmholtz Center for Information Security
o1546,CITEC (Cognitive Interaction Technology - Center of Excellence)
o1547,CITIUS Research Center
o1548,CI² Smart Cities Centre
o1549,CI² Smart Cities Research Center
o1550,CJ Corporation
o1551,CJ Group
o1552,CL Research
o1553,CLAC Labs
o1554,CLIPS Research Center
o1555,CM Insight
o1556,CMR Institute of Technology
o1557,CNRS
o1558,CNRS (French National Centre for Scientific Research)
o1559,CNTXT AI
o1560,COAI Group
o1561,COEP Technological University
o1562,COMSATS Institute of Information Technology
o1563,COMSATS University
o1564,CORD.AI
o1565,CPQD
o1566,CPQD Foundation
o1567,CREDO AI
o1568,CRI S.A.
o1569,CRISP Research Centre
o1570,CRITIC RL
o1571,"CRRC Zhuzhou Institute Co., Ltd."
o1572,CRSTDLA
o1573,CRiF
o1574,CSDN
o1575,CSIRO
o1576,CTAE
